date,month,vendor,pickup_time,dropoff_time,duration,passengers,distance,start_long,start_lat,end_long,end_lat,payment_type,fare,surcharge,tip,tolls,total
2009-01-01,2009-01,DDS,2009-01-01D00:07:46.000000000,2009-01-01D00:19:51.000000000,0D00:12:05.000000000,3,2.9,-73.96249,40.75895,-73.98981,40.73389,CASH,9.3,0.5,0,0,9.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:47.000000000,2009-01-01D00:11:21.000000000,0D00:03:34.000000000,2,0.5,-73.99974,40.73867,-73.99689,40.73251,CASH,4.1,0,0,0.5,4.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:47.000000000,2009-01-01D00:10:56.000000000,0D00:03:09.000000000,1,0.8,-73.99083,40.7531,-73.99652,40.74539,CREDIT,4.6,0,0.04,0,4.64
2009-01-01,2009-01,CMT,2009-01-01D00:07:47.000000000,2009-01-01D00:11:25.000000000,0D00:03:38.000000000,3,0.7,-74.00096,40.73646,-73.99874,40.74492,CASH,4.6,0,0,0,4.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:48.000000000,2009-01-01D00:11:53.000000000,0D00:04:05.000000000,1,0.9,-73.96796,40.80235,-73.97361,40.79219,CASH,5.4,0,0,0,5.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:48.000000000,2009-01-01D00:12:08.000000000,0D00:04:20.000000000,1,0.6,-73.97852,40.68903,-73.97859,40.68411,CASH,5,0,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:07:48.000000000,2009-01-01D00:17:58.000000000,0D00:10:10.000000000,1,2.1,-73.99267,40.74806,-73.9901,40.73219,CASH,9,0,0,0,9
2009-01-01,2009-01,CMT,2009-01-01D00:07:49.000000000,2009-01-01D00:13:24.000000000,0D00:05:35.000000000,1,1.2,-73.97524,40.76545,-73.97585,40.74824,CASH,6.2,0,0,0,6.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:49.000000000,2009-01-01D00:14:23.000000000,0D00:06:34.000000000,4,0.9,-73.9763,40.75252,-73.97154,40.76229,CASH,5.8,0,0,0,5.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:49.000000000,2009-01-01D00:20:47.000000000,0D00:12:58.000000000,2,4.1,-73.98881,40.73114,-73.95353,40.77556,CREDIT,12.2,0,2,0,14.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:49.000000000,2009-01-01D00:14:53.000000000,0D00:07:04.000000000,1,2,-73.95326,40.76781,-73.97419,40.74722,CASH,7.8,0,0,0,7.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:49.000000000,2009-01-01D00:16:01.000000000,0D00:08:12.000000000,2,1.7,-73.98334,40.68654,-73.97483,40.67105,CASH,7.4,0,0,0,7.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:50.000000000,2009-01-01D00:29:08.000000000,0D00:21:18.000000000,1,5.3,-74.00366,40.73191,-73.97702,40.77996,CASH,17,0,0,0,17
2009-01-01,2009-01,CMT,2009-01-01D00:07:50.000000000,2009-01-01D00:27:45.000000000,0D00:19:55.000000000,1,7.5,-73.97011,40.79727,-73.97834,40.7248,CASH,21,0,0,0,21
2009-01-01,2009-01,CMT,2009-01-01D00:07:51.000000000,2009-01-01D00:16:40.000000000,0D00:08:49.000000000,2,1.4,-73.98933,40.7357,-73.97389,40.7435,CASH,7.4,0,0,0,7.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:51.000000000,2009-01-01D00:10:20.000000000,0D00:02:29.000000000,2,0.5,-73.97954,40.75175,-73.9871,40.75115,CASH,4.2,0,0,0,4.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:51.000000000,2009-01-01D00:15:31.000000000,0D00:07:40.000000000,2,1.8,-73.99992,40.72219,-73.98673,40.74013,CASH,7.4,0,0,0,7.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:51.000000000,2009-01-01D00:25:43.000000000,0D00:17:52.000000000,2,2,-73.97812,40.75261,-74.00234,40.75037,CASH,11.4,0,0,0,11.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:52.000000000,2009-01-01D00:12:57.000000000,0D00:05:05.000000000,1,1.3,-73.96195,40.75673,-73.94863,40.77392,CASH,6.2,0,0,0,6.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:52.000000000,2009-01-01D00:09:41.000000000,0D00:01:49.000000000,1,0.6,-73.97442,40.79138,-73.97976,40.78453,CASH,4.2,0,0,0,4.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:52.000000000,2009-01-01D00:09:26.000000000,0D00:01:34.000000000,2,0.3,-73.97245,40.79403,-73.97549,40.78976,CASH,3.8,0,0,0,3.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:53.000000000,2009-01-01D00:20:11.000000000,0D00:12:18.000000000,2,3.2,-73.99382,40.74493,-74.00784,40.7049,CREDIT,10.6,0,2.12,0,12.72
2009-01-01,2009-01,CMT,2009-01-01D00:07:54.000000000,2009-01-01D00:11:01.000000000,0D00:03:07.000000000,1,0.7,-73.96447,40.77103,-73.97269,40.7645,CREDIT,4.6,0,0.69,0,5.29
2009-01-01,2009-01,CMT,2009-01-01D00:07:54.000000000,2009-01-01D00:19:06.000000000,0D00:11:12.000000000,1,2,-73.9888,40.72712,-74.00653,40.70798,CASH,9,0,0,0,9
2009-01-01,2009-01,CMT,2009-01-01D00:07:54.000000000,2009-01-01D00:11:24.000000000,0D00:03:30.000000000,1,0.6,-73.95038,40.77955,-73.95429,40.78231,CREDIT,4.6,0,0.92,0,5.52
2009-01-01,2009-01,CMT,2009-01-01D00:07:55.000000000,2009-01-01D00:21:38.000000000,0D00:13:43.000000000,1,2.3,-73.98182,40.76893,-73.99944,40.74463,CASH,9.8,0,0,0,9.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:55.000000000,2009-01-01D00:16:15.000000000,0D00:08:20.000000000,2,2.6,-73.96653,40.76476,-73.9407,40.78891,CREDIT,8.6,0,2,0,10.6
2009-01-01,2009-01,DDS,2009-01-01D00:07:55.000000000,2009-01-01D00:20:25.000000000,0D00:12:30.000000000,3,4.4,-73.98995,40.73258,-73.94601,40.77781,CASH,11.7,0.5,0,0,12.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:55.000000000,2009-01-01D00:10:21.000000000,0D00:02:26.000000000,1,0.8,-73.99359,40.76235,-73.98356,40.7662,CASH,4.6,0,0,0,4.6
2009-01-01,2009-01,CMT,2009-01-01D00:07:56.000000000,2009-01-01D00:17:25.000000000,0D00:09:29.000000000,1,1.8,-73.99926,40.7386,-73.97687,40.74115,CASH,8.2,0,0,0,8.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:56.000000000,2009-01-01D00:20:58.000000000,0D00:13:02.000000000,1,2.6,-73.97731,40.77962,-74.00414,40.75269,CASH,10.2,0,0,0,10.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:56.000000000,2009-01-01D00:21:18.000000000,0D00:13:22.000000000,2,2.8,-73.99659,40.72361,-73.97098,40.75557,CASH,10.2,0,0,0,10.2
2009-01-01,2009-01,DDS,2009-01-01D00:07:56.000000000,2009-01-01D00:26:18.000000000,0D00:18:22.000000000,1,1.9,-73.9954,40.74945,-73.97249,40.75452,CASH,10.1,0.5,0,0,10.6
2009-01-01,2009-01,DDS,2009-01-01D00:07:57.000000000,2009-01-01D00:18:16.000000000,0D00:10:19.000000000,1,1.8,-73.97687,40.76078,-73.98462,40.73771,CASH,7.7,0.5,0,0,8.2
2009-01-01,2009-01,CMT,2009-01-01D00:07:57.000000000,2009-01-01D00:13:46.000000000,0D00:05:49.000000000,2,0.6,-74.0104,40.70834,-74.01307,40.70574,CASH,5.4,0,0,0,5.4
2009-01-01,2009-01,CMT,2009-01-01D00:07:58.000000000,2009-01-01D00:19:13.000000000,0D00:11:15.000000000,1,1.9,-73.98388,40.72563,-73.98669,40.73956,CREDIT,9,0,1.35,0,10.35
2009-01-01,2009-01,CMT,2009-01-01D00:07:58.000000000,2009-01-01D00:20:20.000000000,0D00:12:22.000000000,1,4.1,-74.00043,40.7324,-73.95507,40.76574,CASH,11.8,0,0,0,11.8
2009-01-01,2009-01,CMT,2009-01-01D00:07:58.000000000,2009-01-01D00:15:41.000000000,0D00:07:43.000000000,1,1.9,-74.00123,40.72921,-74.0101,40.71231,CASH,7.4,0,0,0,7.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:00.000000000,2009-01-01D00:14:19.000000000,0D00:06:19.000000000,2,1.9,-73.97863,40.77347,-73.97417,40.75751,CASH,7.4,0,0,0,7.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:00.000000000,2009-01-01D00:36:03.000000000,0D00:28:03.000000000,1,2.6,-74.00212,40.73954,-73.97588,40.76602,CREDIT,15.8,0,3.95,0,19.75
2009-01-01,2009-01,CMT,2009-01-01D00:08:01.000000000,2009-01-01D00:18:02.000000000,0D00:10:01.000000000,1,3.4,-73.85453,40.74196,-73.87069,40.76393,CASH,11,0,0,0,11
2009-01-01,2009-01,CMT,2009-01-01D00:08:01.000000000,2009-01-01D00:15:22.000000000,0D00:07:21.000000000,1,0.5,-74.00432,40.71332,-74.00175,40.7098,CASH,6.2,0,0,0,6.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:01.000000000,2009-01-01D00:20:51.000000000,0D00:12:50.000000000,1,3.4,-73.99964,40.72839,-73.97851,40.68874,CREDIT,11.8,0,1.5,0,13.3
2009-01-01,2009-01,CMT,2009-01-01D00:08:02.000000000,2009-01-01D00:13:25.000000000,0D00:05:23.000000000,1,2.3,-73.96365,40.71062,-73.99178,40.72189,CASH,7.8,0,0,0,7.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:02.000000000,2009-01-01D00:22:50.000000000,0D00:14:48.000000000,2,2.8,-74.00101,40.73162,-73.97431,40.75703,CASH,11,0,0,0,11
2009-01-01,2009-01,CMT,2009-01-01D00:08:02.000000000,2009-01-01D00:21:16.000000000,0D00:13:14.000000000,3,4.2,-73.98752,40.72481,-74.01591,40.70503,CASH,13.4,0,0,0,13.4
2009-01-01,2009-01,DDS,2009-01-01D00:08:02.000000000,2009-01-01D00:18:37.000000000,0D00:10:35.000000000,1,2,-73.99199,40.74259,-73.98249,40.72306,CREDIT,8.1,0.5,2,0,10.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:03.000000000,2009-01-01D00:15:54.000000000,0D00:07:51.000000000,1,1.5,-74.0041,40.73317,-73.98553,40.73602,CASH,7,0,0,0,7
2009-01-01,2009-01,CMT,2009-01-01D00:08:03.000000000,2009-01-01D00:17:41.000000000,0D00:09:38.000000000,2,2.2,-74.00823,40.73764,-74.0099,40.70939,CASH,8.6,0,0,0,8.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:03.000000000,2009-01-01D00:31:31.000000000,0D00:23:28.000000000,1,5.3,-74.00676,40.73581,-73.94986,40.78553,CASH,17.4,0,0,0,17.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:03.000000000,2009-01-01D00:13:50.000000000,0D00:05:47.000000000,1,0.6,-73.78234,40.64471,-73.78108,40.64501,CASH,5,0,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:08:03.000000000,2009-01-01D00:23:16.000000000,0D00:15:13.000000000,2,3.2,-73.98927,40.76289,-73.96876,40.75587,CASH,11.8,0,0,0,11.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:05.000000000,2009-01-01D00:10:41.000000000,0D00:02:36.000000000,1,0.4,-73.98937,40.7209,-73.98312,40.72246,CASH,4.2,0,0,0,4.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:05.000000000,2009-01-01D00:14:10.000000000,0D00:06:05.000000000,1,1.2,-73.99957,40.75804,-74.00128,40.74401,CASH,6.2,0,0,0,6.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:05.000000000,2009-01-01D00:11:10.000000000,0D00:03:05.000000000,1,0.7,-73.98267,40.73149,-73.99102,40.72417,CASH,4.6,0,0,0,4.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:05.000000000,2009-01-01D00:17:21.000000000,0D00:09:16.000000000,2,1.9,-73.98498,40.71929,-73.9875,40.73596,CASH,8.2,0,0,0,8.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:05.000000000,2009-01-01D00:15:07.000000000,0D00:07:02.000000000,1,1.1,-73.98538,40.74494,-73.97875,40.738,CASH,6.6,0,0,0,6.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:06.000000000,2009-01-01D00:27:19.000000000,0D00:19:13.000000000,1,1.6,-73.98634,40.76736,-73.96313,40.75789,CASH,11.4,0,0,0,11.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:06.000000000,2009-01-01D00:23:22.000000000,0D00:15:16.000000000,1,8.6,-73.94852,40.7779,-74.01192,40.71674,CREDIT,21.4,0,3.21,0,24.61
2009-01-01,2009-01,CMT,2009-01-01D00:08:06.000000000,2009-01-01D00:19:10.000000000,0D00:11:04.000000000,1,2.5,-74.00649,40.72035,-73.97948,40.73549,CREDIT,9.4,0,1.41,0,10.81
2009-01-01,2009-01,DDS,2009-01-01D00:08:06.000000000,2009-01-01D00:16:15.000000000,0D00:08:09.000000000,2,3.8,-73.9519,40.77799,-73.92068,40.74324,CASH,10.5,0.5,0,0,11
2009-01-01,2009-01,CMT,2009-01-01D00:08:07.000000000,2009-01-01D00:12:16.000000000,0D00:04:09.000000000,1,1.2,-73.98315,40.77096,-73.97659,40.78555,CASH,5.8,0,0,0,5.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:07.000000000,2009-01-01D00:16:36.000000000,0D00:08:29.000000000,2,2,-73.98308,40.76694,-73.97123,40.79298,CREDIT,8.6,0,0.4,0,9
2009-01-01,2009-01,CMT,2009-01-01D00:08:07.000000000,2009-01-01D00:39:53.000000000,0D00:31:46.000000000,4,8.1,-73.9553,40.68952,-73.9884,40.76931,CASH,23.4,0,0,0,23.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:08.000000000,2009-01-01D00:19:55.000000000,0D00:11:47.000000000,2,3.1,-73.99721,40.73266,-73.9631,40.75848,CASH,10.2,0,0,0,10.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:09.000000000,2009-01-01D00:14:41.000000000,0D00:06:32.000000000,1,1.2,-73.96807,40.80114,-73.96933,40.78722,CASH,6.6,0,0,0,6.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:09.000000000,2009-01-01D00:23:42.000000000,0D00:15:33.000000000,4,3.5,-73.97706,40.76425,-73.96989,40.79809,CASH,14.2,0,0,0,14.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:09.000000000,2009-01-01D00:13:23.000000000,0D00:05:14.000000000,1,1.2,-73.94323,40.70751,-73.95848,40.71323,CASH,6.2,0,0,0,6.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:09.000000000,2009-01-01D00:18:45.000000000,0D00:10:36.000000000,1,3.4,-73.97477,40.75825,-73.943,40.78939,CASH,10.6,0,0,0,10.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:10.000000000,2009-01-01D00:13:10.000000000,0D00:05:00.000000000,1,1.3,-73.95831,40.80021,-73.94623,40.81645,CASH,6.2,0,0,0,6.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:10.000000000,2009-01-01D00:26:27.000000000,0D00:18:17.000000000,2,3,-74.00489,40.72069,-73.97854,40.75341,CREDIT,12.2,0,2.44,0,14.64
2009-01-01,2009-01,CMT,2009-01-01D00:08:10.000000000,2009-01-01D00:16:03.000000000,0D00:07:53.000000000,1,1.5,-73.97001,40.76156,-73.98488,40.74485,CASH,7.4,0,0,0,7.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:10.000000000,2009-01-01D00:12:07.000000000,0D00:03:57.000000000,3,0.4,-73.96589,40.75438,-73.97284,40.75629,CASH,4.6,0,0,0,4.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:11.000000000,2009-01-01D00:22:56.000000000,0D00:14:45.000000000,2,0.1,-73.98106,40.75425,-73.98224,40.75267,CASH,8.6,0,0,0,8.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:11.000000000,2009-01-01D01:02:46.000000000,0D00:54:35.000000000,1,11.5,-73.97714,40.75819,-73.96608,40.68951,CASH,35.4,0,0,0,35.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:11.000000000,2009-01-01D00:13:55.000000000,0D00:05:44.000000000,2,0.8,-73.97391,40.75752,-73.96204,40.75632,CASH,5.8,0,0,0,5.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:13.000000000,2009-01-01D00:20:00.000000000,0D00:11:47.000000000,2,2.7,-73.99648,40.75328,-73.99922,40.72281,CREDIT,9.8,0,1.96,0,11.76
2009-01-01,2009-01,CMT,2009-01-01D00:08:14.000000000,2009-01-01D00:10:32.000000000,0D00:02:18.000000000,1,0.2,-73.98143,40.77674,-73.97696,40.77497,CASH,3.8,0,0,0,3.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:14.000000000,2009-01-01D00:35:05.000000000,0D00:26:51.000000000,1,11.1,-73.96458,40.79187,-73.8818,40.8276,CREDIT,27.8,0,0,0,27.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:16.000000000,2009-01-01D00:33:52.000000000,0D00:25:36.000000000,1,5.8,-73.9899,40.74175,-73.91136,40.75881,CREDIT,19,0,4.75,0,23.75
2009-01-01,2009-01,CMT,2009-01-01D00:08:16.000000000,2009-01-01D00:30:36.000000000,0D00:22:20.000000000,1,8.6,-73.94963,40.78779,-74.00777,40.7134,CREDIT,22.6,0,4.52,0,27.12
2009-01-01,2009-01,CMT,2009-01-01D00:08:16.000000000,2009-01-01D00:16:04.000000000,0D00:07:48.000000000,4,1.3,-73.99876,40.72565,-73.98201,40.73202,CASH,7,0,0,0,7
2009-01-01,2009-01,CMT,2009-01-01D00:08:16.000000000,2009-01-01D00:35:44.000000000,0D00:27:28.000000000,1,10.4,-73.98682,40.73422,-74.00809,40.6439,CASH,26.2,0,0,0,26.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:16.000000000,2009-01-01D00:34:58.000000000,0D00:26:42.000000000,1,17.4,-73.7981,40.64498,-73.99722,40.73918,CASH,45,0,0,4.15,49.15
2009-01-01,2009-01,CMT,2009-01-01D00:08:17.000000000,2009-01-01D00:16:37.000000000,0D00:08:20.000000000,1,2.2,-74.0036,40.72254,-73.9955,40.74965,CREDIT,8.2,0,1,0,9.2
2009-01-01,2009-01,DDS,2009-01-01D00:08:17.000000000,2009-01-01D00:32:04.000000000,0D00:23:47.000000000,1,2.8,-73.13739,41.36614,-73.13739,41.36614,CASH,13.3,0.5,0,0,13.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:18.000000000,2009-01-01D00:23:21.000000000,0D00:15:03.000000000,1,3.6,-73.99177,40.75962,-73.95533,40.77364,CASH,12.2,0,0,0,12.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:18.000000000,2009-01-01D00:11:41.000000000,0D00:03:23.000000000,1,0.3,-74.00463,40.73048,-74.00128,40.7291,CASH,4.2,0,0,0,4.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:18.000000000,2009-01-01D00:16:39.000000000,0D00:08:21.000000000,2,2.2,-73.97761,40.76439,-74.0047,40.75191,CASH,8.6,0,0,0,8.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:18.000000000,2009-01-01D00:12:09.000000000,0D00:03:51.000000000,1,1.6,-73.96156,40.76007,-73.95513,40.77845,CASH,6.2,0,0,0,6.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:19.000000000,2009-01-01D00:15:27.000000000,0D00:07:08.000000000,1,1.4,-74.00181,40.72732,-74.00158,40.74127,CREDIT,7,0,1.05,0,8.05
2009-01-01,2009-01,DDS,2009-01-01D00:08:19.000000000,2009-01-01D00:35:49.000000000,0D00:27:30.000000000,1,12.3,-73.96086,40.76586,-74.00961,40.6458,CASH,28.5,0.5,0,0,29
2009-01-01,2009-01,CMT,2009-01-01D00:08:19.000000000,2009-01-01D00:23:12.000000000,0D00:14:53.000000000,2,3.4,-73.988,40.75052,-73.99426,40.71384,CASH,12.2,0,0,0,12.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:20.000000000,2009-01-01D00:19:26.000000000,0D00:11:06.000000000,1,2.6,-74.00359,40.7434,-74.01008,40.70961,CREDIT,9.4,0,1.8,0,11.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:20.000000000,2009-01-01D00:20:54.000000000,0D00:12:34.000000000,2,1.1,-73.97894,40.75632,-73.98545,40.74434,CREDIT,8.6,0,1.72,0,10.32
2009-01-01,2009-01,CMT,2009-01-01D00:08:20.000000000,2009-01-01D00:12:34.000000000,0D00:04:14.000000000,3,0.7,-73.98584,40.72691,-73.98853,40.73469,CASH,5,0,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:08:21.000000000,2009-01-01D00:28:07.000000000,0D00:19:46.000000000,4,5.5,-73.95517,40.68954,-74.01004,40.71808,CASH,16.2,0,0,0,16.2
2009-01-01,2009-01,DDS,2009-01-01D00:08:21.000000000,2009-01-01D00:17:44.000000000,0D00:09:23.000000000,1,1.3,-73.99438,40.74376,-73.99535,40.7493,CASH,6.9,0.5,0,0,7.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:21.000000000,2009-01-01D00:22:12.000000000,0D00:13:51.000000000,1,3.7,-74.00505,40.75148,-73.96139,40.76028,CREDIT,11.8,0,2.36,0,14.16
2009-01-01,2009-01,CMT,2009-01-01D00:08:21.000000000,2009-01-01D00:38:35.000000000,0D00:30:14.000000000,2,11.2,-73.99967,40.72847,-74.03012,40.62589,CASH,28.6,0,0,0,28.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:21.000000000,2009-01-01D00:18:04.000000000,0D00:09:43.000000000,4,2.6,-73.94619,40.77751,-73.98304,40.7818,CASH,9.4,0,0,0,9.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:21.000000000,2009-01-01D00:16:49.000000000,0D00:08:28.000000000,1,1.9,-73.97816,40.76263,-73.98408,40.74313,CASH,8.2,0,0,0,8.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:22.000000000,2009-01-01D00:18:59.000000000,0D00:10:37.000000000,1,1.8,-73.87807,40.76342,-73.88902,40.74692,CASH,8.6,0,0,0,8.6
2009-01-01,2009-01,DDS,2009-01-01D00:08:22.000000000,2009-01-01D00:18:39.000000000,0D00:10:17.000000000,2,5.6,-73.97739,40.73832,-73.99035,40.69251,CASH,14.1,0.5,0,0,14.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:22.000000000,2009-01-01D00:26:24.000000000,0D00:18:02.000000000,1,11,-73.99175,40.75988,-73.90687,40.87711,CASH,25.8,0,0,0,25.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:22.000000000,2009-01-01D00:27:56.000000000,0D00:19:34.000000000,2,2.6,-73.99161,40.7298,-73.97906,40.76138,CASH,13,0,0,0,13
2009-01-01,2009-01,CMT,2009-01-01D00:08:22.000000000,2009-01-01D00:19:35.000000000,0D00:11:13.000000000,2,2.1,-73.99262,40.75836,-74.00017,40.74286,CASH,8.6,0,0,0,8.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:23.000000000,2009-01-01D00:14:02.000000000,0D00:05:39.000000000,3,1.3,-73.99083,40.73389,-73.9974,40.7195,CASH,5.7,0,0,0,5.7
2009-01-01,2009-01,CMT,2009-01-01D00:08:24.000000000,2009-01-01D00:26:59.000000000,0D00:18:35.000000000,3,2.9,-73.9831,40.76676,-73.97424,40.75135,CASH,12.6,0,0,0,12.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:25.000000000,2009-01-01D00:35:24.000000000,0D00:26:59.000000000,2,3.3,-73.98283,40.77198,-73.98557,40.73548,CREDIT,15.4,0,3.08,0,18.48
2009-01-01,2009-01,CMT,2009-01-01D00:08:25.000000000,2009-01-01D00:10:22.000000000,0D00:01:57.000000000,1,0.6,-73.97572,40.74485,-73.98112,40.73776,CASH,4.2,0,0,0,4.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:25.000000000,2009-01-01D00:16:13.000000000,0D00:07:48.000000000,2,0.6,-73.98742,40.75299,-73.98955,40.74966,CASH,6.2,0,0,0,6.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:25.000000000,2009-01-01D00:14:12.000000000,0D00:05:47.000000000,4,1,-73.99125,40.76032,-73.98738,40.7686,CASH,5.8,0,0,0,5.8
2009-01-01,2009-01,DDS,2009-01-01D00:08:25.000000000,2009-01-01D00:31:32.000000000,0D00:23:07.000000000,1,10.8,-73.97453,40.75124,-74.01252,40.64672,CASH,25.7,0.5,0,0,26.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:26.000000000,2009-01-01D00:26:53.000000000,0D00:18:27.000000000,1,5.6,-73.99086,40.75116,-73.94432,40.70073,CASH,16.2,0,0,0,16.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:26.000000000,2009-01-01D00:26:42.000000000,0D00:18:16.000000000,4,2.2,-73.97906,40.75632,-74.00528,40.74041,CASH,11.4,0,0,0,11.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:26.000000000,2009-01-01D00:14:26.000000000,0D00:06:00.000000000,1,3.3,-73.94773,40.77909,-73.97256,40.74354,CASH,9.8,0,0,0,9.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:27.000000000,2009-01-01D00:17:53.000000000,0D00:09:26.000000000,1,3.3,-73.96667,40.76151,-73.91231,40.74479,CREDIT,10.6,0,2.12,0,12.72
2009-01-01,2009-01,CMT,2009-01-01D00:08:27.000000000,2009-01-01D00:28:16.000000000,0D00:19:49.000000000,2,9.3,-73.92639,40.74544,-73.92639,40.74544,CASH,23.8,0,0,0,23.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:28.000000000,2009-01-01D00:21:37.000000000,0D00:13:09.000000000,1,4.5,-73.97723,40.7468,-73.92609,40.76649,CASH,13.4,0,0,0,13.4
2009-01-01,2009-01,DDS,2009-01-01D00:08:28.000000000,2009-01-01D00:28:22.000000000,0D00:19:54.000000000,3,0.5,-73.9732,40.67834,-73.99497,40.71816,CASH,3.7,0.5,0,0,4.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:28.000000000,2009-01-01D00:22:04.000000000,0D00:13:36.000000000,2,2.5,-73.94821,40.77463,-73.9784,40.76207,CASH,10.2,0,0,0,10.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:28.000000000,2009-01-01D00:20:16.000000000,0D00:11:48.000000000,1,2.7,-73.99243,40.7344,-73.96306,40.75729,CASH,10.2,0,0,0,10.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:29.000000000,2009-01-01D00:30:04.000000000,0D00:21:35.000000000,2,5,-73.99721,40.73675,-73.94622,40.78149,CASH,15.8,0,0,0,15.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:29.000000000,2009-01-01D00:14:55.000000000,0D00:06:26.000000000,1,1.2,-73.97399,40.74287,-73.98746,40.73881,CASH,6.2,0,0,0,6.2
2009-01-01,2009-01,DDS,2009-01-01D00:08:29.000000000,2009-01-01D00:17:51.000000000,0D00:09:22.000000000,1,2.1,-73.99355,40.72127,-73.976,40.74484,CREDIT,7.7,0.5,1.6,0,9.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:29.000000000,2009-01-01D00:17:56.000000000,0D00:09:27.000000000,1,1.9,-73.96396,40.76138,-73.98765,40.77647,CASH,8.2,0,0,0,8.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:29.000000000,2009-01-01D00:13:59.000000000,0D00:05:30.000000000,3,0.7,-73.99276,40.76327,-73.99489,40.75546,CASH,5.4,0,0,0,5.4
